Date,Open,High,Low,Close,Adj Close,Volume
2016-08-01,39.599998474121094,40.0,39.599998474121094,40.0,32.31768035888672,14753000
2016-08-02,39.95000076293945,40.0,39.79999923706055,39.79999923706055,32.156089782714844,9459000
2016-08-03,39.400001525878906,39.900001525878906,39.20000076293945,39.650001525878906,32.0349006652832,8838000
2016-08-04,39.79999923706055,39.79999923706055,39.400001525878906,39.75,32.115692138671875,8567000
2016-08-05,39.75,40.95000076293945,39.75,40.45000076293945,32.681251525878906,24679000
2016-08-08,41.0,41.650001525878906,40.70000076293945,41.650001525878906,33.65078353881836,29536000
2016-08-09,41.79999923706055,42.0,41.349998474121094,41.650001525878906,33.65078353881836,22819000
2016-08-10,42.0,42.04999923706055,41.650001525878906,42.0,33.933563232421875,20348000
2016-08-11,41.95000076293945,42.0,41.099998474121094,41.54999923706055,33.569984436035156,17923000
2016-08-12,41.54999923706055,42.20000076293945,41.5,41.70000076293945,33.69118118286133,16574000
2016-08-15,41.900001525878906,41.95000076293945,41.29999923706055,41.5,33.52958679199219,9272000
2016-08-16,41.70000076293945,41.70000076293945,41.20000076293945,41.599998474121094,33.610382080078125,12986000
2016-08-17,41.45000076293945,41.75,41.29999923706055,41.70000076293945,33.69118118286133,9648000
2016-08-18,41.54999923706055,42.0,41.5,41.849998474121094,33.81237030029297,15042000
2016-08-19,41.900001525878906,41.95000076293945,41.20000076293945,41.20000076293945,33.287208557128906,13745000
2016-08-22,41.0,41.0,40.20000076293945,40.5,32.72165298461914,14368000
2016-08-23,40.45000076293945,41.95000076293945,40.45000076293945,41.79999923706055,33.77197265625,18419000
2016-08-24,41.95000076293945,42.099998474121094,41.54999923706055,41.599998474121094,33.610382080078125,9766000
2016-08-25,41.54999923706055,42.0,41.54999923706055,41.849998474121094,33.81237030029297,16094000
2016-08-26,42.0,42.04999923706055,41.79999923706055,42.0,33.933563232421875,14189000
2016-08-29,42.5,43.20000076293945,42.5,43.04999923706055,34.78190231323242,30685000
2016-08-30,43.20000076293945,44.75,43.20000076293945,44.599998474121094,36.034210205078125,53971000
2016-08-31,45.20000076293945,45.349998474121094,43.95000076293945,44.70000076293945,36.11500549316406,48213000
2016-09-01,44.400001525878906,44.599998474121094,44.0,44.29999923706055,35.79182815551758,27390000
2016-09-02,44.099998474121094,44.70000076293945,43.54999923706055,44.650001525878906,36.07461166381836,25362000
2016-09-05,45.0,45.5,44.849998474121094,44.900001525878906,36.27659606933594,14940000
2016-09-06,45.0,46.20000076293945,45.0,45.849998474121094,37.04413604736328,34056000
2016-09-07,46.099998474121094,46.29999923706055,45.70000076293945,46.099998474121094,37.246124267578125,29616000
2016-09-08,46.25,46.79999923706055,46.04999923706055,46.75,37.77128982543945,23323000
2016-09-09,46.5,46.5,45.650001525878906,45.900001525878906,37.084537506103516,19303000
2016-09-12,44.599998474121094,45.54999923706055,44.25,45.04999923706055,36.39778518676758,22770000
2016-09-13,45.5,45.5,44.04999923706055,44.70000076293945,36.11500549316406,21519000
2016-09-14,44.5,44.75,44.25,44.650001525878906,36.07461166381836,17827000
2016-09-19,44.79999923706055,45.79999923706055,44.79999923706055,45.70000076293945,36.922950744628906,24543000
2016-09-20,45.70000076293945,46.29999923706055,45.599998474121094,46.20000076293945,37.32691955566406,17712000
2016-09-21,46.04999923706055,46.5,45.75,46.400001525878906,37.48850631713867,16271000
2016-09-22,46.849998474121094,46.900001525878906,45.849998474121094,46.29999923706055,37.40771484375,11480000
2016-09-23,46.79999923706055,46.79999923706055,46.29999923706055,46.45000076293945,37.52890396118164,12744000
2016-09-26,46.099998474121094,46.099998474121094,45.5,45.70000076293945,36.922950744628906,11313000
2016-09-27,45.70000076293945,45.70000076293945,45.70000076293945,45.70000076293945,36.922950744628906,0
2016-09-29,46.25,46.900001525878906,46.0,46.849998474121094,37.852081298828125,26133000
2016-09-30,46.349998474121094,46.45000076293945,45.599998474121094,46.29999923706055,37.40771484375,19857000
2016-10-03,46.400001525878906,46.650001525878906,46.0,46.04999923706055,37.205726623535156,10894000
2016-10-04,45.79999923706055,46.45000076293945,45.75,46.45000076293945,37.52890396118164,9578000
2016-10-05,46.45000076293945,46.54999923706055,46.20000076293945,46.29999923706055,37.40771484375,8159000
2016-10-06,46.04999923706055,46.25,45.79999923706055,45.849998474121094,37.04413604736328,8306000
2016-10-07,45.70000076293945,45.70000076293945,45.150001525878906,45.29999923706055,36.59977340698242,11796000
2016-10-11,45.5,45.599998474121094,44.599998474121094,45.0,36.35738754272461,14258000
2016-10-12,44.849998474121094,45.849998474121094,44.54999923706055,45.79999923706055,37.00374221801758,12938000
2016-10-13,45.900001525878906,46.150001525878906,45.45000076293945,45.45000076293945,36.72096252441406,20758000
2016-10-14,45.849998474121094,45.849998474121094,45.45000076293945,45.70000076293945,36.922950744628906,10620000
2016-10-17,45.54999923706055,45.650001525878906,44.79999923706055,45.04999923706055,36.39778518676758,17386000
2016-10-18,45.099998474121094,45.599998474121094,45.099998474121094,45.599998474121094,36.8421516418457,13397000
2016-10-19,45.5,45.79999923706055,45.400001525878906,45.5,36.7613639831543,9729000
2016-10-20,45.599998474121094,45.599998474121094,45.099998474121094,45.150001525878906,36.478580474853516,8848000
2016-10-21,45.04999923706055,45.25,44.79999923706055,44.900001525878906,36.27659606933594,15131000
2016-10-24,44.900001525878906,45.150001525878906,44.75,44.849998474121094,36.23619079589844,10263000
2016-10-25,44.95000076293945,45.29999923706055,44.75,45.29999923706055,36.59977340698242,8003000
2016-10-26,45.349998474121094,45.5,45.04999923706055,45.349998474121094,36.640167236328125,12357000
2016-10-27,45.349998474121094,45.54999923706055,45.0,45.45000076293945,36.72096252441406,12163000
2016-10-28,45.29999923706055,45.29999923706055,44.599998474121094,44.900001525878906,36.27659606933594,18183000
2016-10-31,44.70000076293945,44.900001525878906,44.29999923706055,44.79999923706055,36.19580078125,17277000
2016-11-01,44.54999923706055,44.849998474121094,44.5,44.75,36.155399322509766,7477000
2016-11-02,44.5,44.54999923706055,44.20000076293945,44.5,35.95341873168945,10958000
2016-11-03,44.29999923706055,44.400001525878906,43.45000076293945,43.5,35.14547348022461,13740000
2016-11-04,43.349998474121094,43.900001525878906,43.20000076293945,43.900001525878906,35.468650817871094,8038000
2016-11-07,44.04999923706055,44.400001525878906,44.0,44.29999923706055,35.79182815551758,7383000
2016-11-08,44.400001525878906,44.5,44.04999923706055,44.5,35.95341873168945,7009000
2016-11-09,44.79999923706055,45.150001525878906,42.650001525878906,42.79999923706055,34.579917907714844,23859000
2016-11-10,44.5,45.29999923706055,44.5,45.29999923706055,36.59977340698242,34075000
2016-11-11,45.849998474121094,46.099998474121094,45.099998474121094,45.75,36.963340759277344,39198000
2016-11-14,46.150001525878906,48.900001525878906,46.099998474121094,48.5,39.185184478759766,74232000
2016-11-15,49.150001525878906,49.599998474121094,47.45000076293945,47.5,38.37724304199219,48578000
2016-11-16,48.0,48.45000076293945,47.599998474121094,47.599998474121094,38.458038330078125,27394000
2016-11-17,47.599998474121094,48.0,47.25,47.599998474121094,38.458038330078125,17705000
2016-11-18,47.400001525878906,47.5,46.650001525878906,47.099998474121094,38.0540657043457,21156000
2016-11-21,47.099998474121094,48.400001525878906,47.04999923706055,48.099998474121094,38.86200714111328,19928000
2016-11-22,48.0,48.20000076293945,47.70000076293945,48.04999923706055,38.82160949707031,13463000
2016-11-23,48.0,48.400001525878906,47.5,47.75,38.57923126220703,18649000
2016-11-24,48.29999923706055,48.70000076293945,48.25,48.45000076293945,39.14479064941406,22907000
2016-11-25,48.5,49.79999923706055,48.5,49.349998474121094,39.8719367980957,39439000
2016-11-28,49.650001525878906,49.849998474121094,49.04999923706055,49.349998474121094,39.8719367980957,29067000
2016-11-29,49.099998474121094,50.0,48.79999923706055,49.45000076293945,39.95273208618164,25914000
2016-11-30,49.900001525878906,50.400001525878906,49.400001525878906,49.45000076293945,39.95273208618164,35788000
2016-12-01,50.0,50.29999923706055,49.54999923706055,50.29999923706055,40.63948440551758,24753000
2016-12-02,50.400001525878906,51.0,49.900001525878906,50.79999923706055,41.04344940185547,23540000
2016-12-05,51.20000076293945,51.29999923706055,50.29999923706055,51.0,41.205039978027344,20781000
2016-12-06,51.5,51.5,50.70000076293945,51.0,41.205039978027344,25020000
2016-12-07,51.29999923706055,51.5,50.599998474121094,51.0,41.205039978027344,16903000
2016-12-08,51.400001525878906,51.5,50.900001525878906,51.20000076293945,41.36663055419922,21977000
2016-12-09,51.20000076293945,51.5,50.79999923706055,51.5,41.6090087890625,16049000
2016-12-12,51.79999923706055,51.79999923706055,51.20000076293945,51.400001525878906,41.52821731567383,13951000
2016-12-13,51.70000076293945,52.5,51.599998474121094,52.29999923706055,42.25536346435547,22652000
2016-12-14,52.400001525878906,52.79999923706055,51.20000076293945,51.5,41.6090087890625,27067000
2016-12-15,51.400001525878906,53.0,51.20000076293945,53.0,42.8209228515625,25913000
2016-12-16,53.20000076293945,53.70000076293945,52.400001525878906,52.900001525878906,42.740135192871094,26728000
2016-12-19,53.0,53.099998474121094,52.400001525878906,52.900001525878906,42.740135192871094,10882000
2016-12-20,52.900001525878906,53.29999923706055,52.5,52.900001525878906,42.740135192871094,10434000
2016-12-21,53.0,53.0,52.29999923706055,52.5,42.41695022583008,13919000
2016-12-22,52.20000076293945,52.20000076293945,50.0,50.20000076293945,40.558692932128906,26201000
2016-12-23,49.650001525878906,50.5,49.400001525878906,49.79999923706055,40.23550796508789,21572000
2016-12-26,49.79999923706055,50.79999923706055,49.79999923706055,50.79999923706055,41.04344940185547,4881000
2016-12-27,50.79999923706055,50.79999923706055,49.900001525878906,50.099998474121094,40.4778938293457,5361000
2016-12-28,50.099998474121094,50.900001525878906,49.95000076293945,50.900001525878906,41.124244689941406,9026000
2016-12-29,50.400001525878906,51.0,50.099998474121094,50.20000076293945,40.558692932128906,10537000
2016-12-30,50.70000076293945,51.099998474121094,50.5,51.0,41.205039978027344,7542000
2017-01-03,51.20000076293945,51.400001525878906,50.70000076293945,51.400001525878906,41.52821731567383,5270000
2017-01-04,51.400001525878906,51.5,51.0,51.099998474121094,41.28583526611328,10406000
2017-01-05,51.29999923706055,51.5,51.099998474121094,51.400001525878906,41.52821731567383,10166000
2017-01-06,51.900001525878906,51.900001525878906,51.20000076293945,51.599998474121094,41.68980026245117,6993000
2017-01-09,51.400001525878906,52.5,51.400001525878906,51.70000076293945,41.770599365234375,13755000
2017-01-10,51.70000076293945,52.0,51.29999923706055,52.0,42.01298522949219,10076000
2017-01-11,52.29999923706055,52.400001525878906,51.70000076293945,51.70000076293945,41.770599365234375,9462000
2017-01-12,52.099998474121094,52.599998474121094,51.900001525878906,52.20000076293945,42.17456817626953,15440000
2017-01-13,52.20000076293945,52.29999923706055,51.20000076293945,51.29999923706055,41.447418212890625,12490000
2017-01-16,51.20000076293945,51.20000076293945,50.29999923706055,50.400001525878906,40.720279693603516,11326000
2017-01-17,50.400001525878906,51.29999923706055,50.400001525878906,51.29999923706055,41.447418212890625,8636000
2017-01-18,51.0,51.20000076293945,50.29999923706055,50.5,40.80107116699219,15337000
2017-01-19,50.29999923706055,50.599998474121094,50.099998474121094,50.20000076293945,40.558692932128906,9835000
2017-01-20,50.0,50.79999923706055,50.0,50.5,40.80107116699219,10684000
2017-01-23,50.900001525878906,51.20000076293945,50.70000076293945,50.70000076293945,40.9626579284668,11111000
2017-01-24,51.099998474121094,51.099998474121094,50.599998474121094,50.599998474121094,40.88186264038086,9815000
2017-02-02,51.20000076293945,51.400001525878906,49.95000076293945,50.099998474121094,40.4778938293457,23721000
2017-02-03,50.0,50.20000076293945,49.400001525878906,49.400001525878906,39.91233444213867,26314000
2017-02-06,49.79999923706055,51.0,49.70000076293945,50.5,40.80107116699219,23328000
2017-02-07,50.5,50.79999923706055,50.099998474121094,50.70000076293945,40.9626579284668,9368000
2017-02-08,50.5,50.900001525878906,50.099998474121094,50.400001525878906,40.720279693603516,11629000
2017-02-09,50.79999923706055,50.79999923706055,50.29999923706055,50.70000076293945,40.9626579284668,11403000
2017-02-10,50.20000076293945,51.5,50.20000076293945,51.0,41.205039978027344,25120000
2017-02-13,51.400001525878906,51.400001525878906,50.5,50.70000076293945,40.9626579284668,12204000
2017-02-14,50.599998474121094,51.29999923706055,50.599998474121094,51.29999923706055,41.447418212890625,15711000
2017-02-15,51.099998474121094,51.5,50.900001525878906,51.20000076293945,41.36663055419922,19813000
2017-02-16,51.5,51.79999923706055,50.900001525878906,51.29999923706055,41.447418212890625,15390000
2017-02-17,51.20000076293945,51.29999923706055,50.599998474121094,50.79999923706055,41.04344940185547,12569000
2017-02-20,50.70000076293945,51.099998474121094,50.20000076293945,50.20000076293945,40.558692932128906,11050000
2017-02-21,50.29999923706055,51.0,50.20000076293945,50.5,40.80107116699219,14365000
2017-02-22,50.79999923706055,50.900001525878906,50.20000076293945,50.20000076293945,40.558692932128906,12082000
2017-02-23,50.20000076293945,50.20000076293945,49.599998474121094,49.849998474121094,40.275901794433594,23171000
2017-02-24,49.849998474121094,49.900001525878906,49.650001525878906,49.75,40.19511032104492,12794000
2017-03-01,49.75,49.79999923706055,49.5,49.599998474121094,40.07392501831055,13521000
2017-03-02,50.400001525878906,51.0,49.75,49.79999923706055,40.23550796508789,26292000
2017-03-03,49.79999923706055,50.20000076293945,49.599998474121094,49.79999923706055,40.23550796508789,13372000
2017-03-06,49.79999923706055,50.5,49.79999923706055,50.5,40.80107116699219,6769000
2017-03-07,50.599998474121094,50.599998474121094,50.29999923706055,50.599998474121094,40.88186264038086,8525000
2017-03-08,50.599998474121094,51.599998474121094,50.400001525878906,51.5,41.6090087890625,20944000
2017-03-09,51.70000076293945,51.70000076293945,51.0,51.099998474121094,41.28583526611328,12676000
2017-03-10,51.20000076293945,51.900001525878906,51.0,51.900001525878906,41.93218994140625,20750000
2017-03-13,52.0,52.79999923706055,52.0,52.29999923706055,42.25536346435547,18461000
2017-03-14,52.5,52.599998474121094,52.0,52.099998474121094,42.09377670288086,21688000
2017-03-15,52.20000076293945,52.20000076293945,51.599998474121094,52.20000076293945,42.17456817626953,10645000
2017-03-16,51.900001525878906,52.599998474121094,51.5,52.20000076293945,42.17456817626953,16292000
2017-03-17,52.20000076293945,52.70000076293945,52.20000076293945,52.70000076293945,42.57854461669922,16322000
2017-03-20,52.20000076293945,52.599998474121094,52.099998474121094,52.5,42.41695022583008,6924000
2017-03-21,52.599998474121094,52.599998474121094,51.79999923706055,52.5,42.41695022583008,15247000
2017-03-22,51.599998474121094,52.400001525878906,51.5,52.400001525878906,42.336158752441406,13351000
2017-03-23,52.599998474121094,53.400001525878906,52.29999923706055,53.099998474121094,42.90171432495117,13219000
2017-03-24,53.0,53.0,52.599998474121094,52.70000076293945,42.57854461669922,6695000
2017-03-27,51.79999923706055,51.79999923706055,51.5,51.79999923706055,41.85139465332031,22933000
2017-03-28,51.79999923706055,51.79999923706055,50.29999923706055,51.0,41.205039978027344,22483000
2017-03-29,50.79999923706055,50.900001525878906,50.099998474121094,50.5,40.80107116699219,19183000
2017-03-30,50.5,50.70000076293945,49.900001525878906,49.95000076293945,40.35669708251953,29796000
2017-03-31,49.599998474121094,50.0,49.5,49.5,39.99312973022461,30641000
2017-04-05,49.20000076293945,49.45000076293945,48.599998474121094,49.0,39.58915328979492,48029000
2017-04-06,48.95000076293945,49.349998474121094,48.70000076293945,48.79999923706055,39.42756652832031,29531000
2017-04-07,48.75,48.75,48.099998474121094,48.150001525878906,38.90240478515625,36979000
2017-04-10,48.29999923706055,48.5,48.150001525878906,48.349998474121094,39.06399154663086,13905000
2017-04-11,48.349998474121094,48.599998474121094,48.0,48.0,38.78121566772461,21642000
2017-04-12,48.0,48.150001525878906,47.70000076293945,47.79999923706055,38.61962890625,20914000
2017-04-13,47.900001525878906,48.20000076293945,47.849998474121094,47.900001525878906,38.70042419433594,14045000
2017-04-14,47.79999923706055,47.79999923706055,47.20000076293945,47.29999923706055,38.21565246582031,17200000
2017-04-17,47.45000076293945,47.599998474121094,46.900001525878906,47.25,38.175254821777344,18623000
2017-04-18,47.29999923706055,47.45000076293945,46.04999923706055,46.5,37.569297790527344,37221000
2017-04-19,46.400001525878906,47.400001525878906,46.349998474121094,46.5,37.569297790527344,33946000
2017-04-20,46.79999923706055,47.20000076293945,46.5,47.04999923706055,38.013671875,23045000
2017-04-21,47.29999923706055,47.400001525878906,46.900001525878906,46.95000076293945,37.93287658691406,18810000
2017-04-24,47.400001525878906,47.400001525878906,46.900001525878906,47.0,37.97327423095703,8378000
